max_rise,max_fall,fault_site
core_i/id_stage_i/register_file_i/U1521/A1,0.19,0.29
core_i/id_stage_i/register_file_i/U1521/A2,0.71,0.65
core_i/id_stage_i/register_file_i/U1521/ZN,0.29,0.19
core_i/id_stage_i/register_file_i/U1529/A1,0.32,0.29
core_i/id_stage_i/register_file_i/U1529/A2,0.71,0.64
core_i/id_stage_i/register_file_i/U1529/ZN,0.29,0.32
core_i/id_stage_i/register_file_i/U1534/A1,0.27,0.30
core_i/id_stage_i/register_file_i/U1534/A2,0.26,0.32
core_i/id_stage_i/register_file_i/U1534/A3,0.16,0.21
core_i/id_stage_i/register_file_i/U1534/A4,0.25,0.30
core_i/id_stage_i/register_file_i/U1534/ZN,0.16,0.21
core_i/id_stage_i/register_file_i/U1542/A1,0.26,0.29
core_i/id_stage_i/register_file_i/U1542/A2,0.31,0.35
core_i/id_stage_i/register_file_i/U1542/A3,0.16,0.20
core_i/id_stage_i/register_file_i/U1542/A4,0.25,0.32
core_i/id_stage_i/register_file_i/U1542/ZN,0.16,0.20
core_i/id_stage_i/register_file_i/U557/A1,3.92,3.80
core_i/id_stage_i/register_file_i/U557/A2,3.86,3.72
core_i/id_stage_i/register_file_i/U557/A3,3.86,3.71
core_i/id_stage_i/register_file_i/U557/A4,3.85,3.71
core_i/id_stage_i/register_file_i/U557/ZN,3.85,3.71
core_i/id_stage_i/register_file_i/U1552/A1,0.33,0.36
core_i/id_stage_i/register_file_i/U1552/A2,0.35,0.36
core_i/id_stage_i/register_file_i/U1552/ZN,0.36,0.33
core_i/id_stage_i/register_file_i/U562/A1,0.59,0.67
core_i/id_stage_i/register_file_i/U562/A2,0.61,0.66
core_i/id_stage_i/register_file_i/U562/ZN,0.66,0.59
core_i/id_stage_i/register_file_i/U1556/A1,0.34,0.46
core_i/id_stage_i/register_file_i/U1556/A2,0.86,0.82
core_i/id_stage_i/register_file_i/U1556/ZN,0.46,0.34
core_i/id_stage_i/register_file_i/U567/A1,0.64,0.72
core_i/id_stage_i/register_file_i/U567/A2,1.17,1.08
core_i/id_stage_i/register_file_i/U567/ZN,0.72,0.64
core_i/id_stage_i/register_file_i/U3108/A1,0.04,0.04
core_i/id_stage_i/register_file_i/U3108/A2,0.06,0.08
core_i/id_stage_i/register_file_i/U3108/A3,0.07,0.01
core_i/id_stage_i/register_file_i/U3108/A4,0.17,0.18
core_i/id_stage_i/register_file_i/U3108/ZN,0.04,0.01
core_i/id_stage_i/register_file_i/U572/A1,0.71,0.76
core_i/id_stage_i/register_file_i/U572/A2,0.61,0.67
core_i/id_stage_i/register_file_i/U572/A3,0.70,0.75
core_i/id_stage_i/register_file_i/U572/A4,0.69,0.77
core_i/id_stage_i/register_file_i/U572/ZN,0.61,0.67
core_i/id_stage_i/register_file_i/U1564/A1,0.47,0.47
core_i/id_stage_i/register_file_i/U1564/A2,0.86,0.81
core_i/id_stage_i/register_file_i/U1564/ZN,0.47,0.47
core_i/id_stage_i/register_file_i/U576/A1,0.78,0.72
core_i/id_stage_i/register_file_i/U576/A2,1.17,1.07
core_i/id_stage_i/register_file_i/U576/ZN,0.72,0.78
core_i/id_stage_i/register_file_i/U1569/A1,0.44,0.45
core_i/id_stage_i/register_file_i/U1569/A2,0.31,0.35
core_i/id_stage_i/register_file_i/U1569/A3,0.33,0.36
core_i/id_stage_i/register_file_i/U1569/A4,0.43,0.45
core_i/id_stage_i/register_file_i/U1569/ZN,0.31,0.35
core_i/id_stage_i/register_file_i/U581/A1,0.70,0.75
core_i/id_stage_i/register_file_i/U581/A2,0.70,0.78
core_i/id_stage_i/register_file_i/U581/A3,0.59,0.67
core_i/id_stage_i/register_file_i/U581/A4,0.68,0.76
core_i/id_stage_i/register_file_i/U581/ZN,0.59,0.67
core_i/id_stage_i/register_file_i/U1577/A1,0.44,0.44
core_i/id_stage_i/register_file_i/U1577/A2,0.48,0.50
core_i/id_stage_i/register_file_i/U1577/A3,0.33,0.36
core_i/id_stage_i/register_file_i/U1577/A4,0.43,0.47
core_i/id_stage_i/register_file_i/U1577/ZN,0.33,0.36
core_i/id_stage_i/register_file_i/U1590/A1,0.07,0.00
core_i/id_stage_i/register_file_i/U1590/A2,0.23,0.12
core_i/id_stage_i/register_file_i/U1590/A3,0.24,0.13
core_i/id_stage_i/register_file_i/U1590/A4,0.15,0.04
core_i/id_stage_i/register_file_i/U1590/ZN,0.07,0.00
core_i/id_stage_i/register_file_i/U1591/A1,0.05,0.13
core_i/id_stage_i/register_file_i/U1591/A2,0.58,0.49
core_i/id_stage_i/register_file_i/U1591/ZN,0.13,0.05
core_i/id_stage_i/register_file_i/U1016/A1,3.87,3.73
core_i/id_stage_i/register_file_i/U1016/A2,3.85,3.71
core_i/id_stage_i/register_file_i/U1016/A3,3.85,3.70
core_i/id_stage_i/register_file_i/U1016/A4,3.84,3.69
core_i/id_stage_i/register_file_i/U1016/ZN,3.84,3.69
core_i/id_stage_i/register_file_i/U1037/A1,3.89,3.74
core_i/id_stage_i/register_file_i/U1037/A2,3.87,3.72
core_i/id_stage_i/register_file_i/U1037/A3,3.87,3.71
core_i/id_stage_i/register_file_i/U1037/A4,3.86,3.70
core_i/id_stage_i/register_file_i/U1037/ZN,3.86,3.70
core_i/id_stage_i/register_file_i/U1042/A1,0.35,0.40
core_i/id_stage_i/register_file_i/U1042/A2,0.37,0.40
core_i/id_stage_i/register_file_i/U1042/ZN,0.40,0.35
core_i/id_stage_i/register_file_i/U1047/A1,0.38,0.48
core_i/id_stage_i/register_file_i/U1047/A2,0.90,0.84
core_i/id_stage_i/register_file_i/U1047/ZN,0.48,0.38
core_i/id_stage_i/register_file_i/U1056/A1,0.51,0.49
core_i/id_stage_i/register_file_i/U1056/A2,0.90,0.83
core_i/id_stage_i/register_file_i/U1056/ZN,0.49,0.51
core_i/id_stage_i/register_file_i/U1061/A1,0.46,0.49
core_i/id_stage_i/register_file_i/U1061/A2,0.46,0.51
core_i/id_stage_i/register_file_i/U1061/A3,0.35,0.40
core_i/id_stage_i/register_file_i/U1061/A4,0.45,0.49
core_i/id_stage_i/register_file_i/U1061/ZN,0.35,0.40
core_i/id_stage_i/register_file_i/U1078/A1,0.68,0.76
core_i/id_stage_i/register_file_i/U1078/A2,0.69,0.76
core_i/id_stage_i/register_file_i/U1078/ZN,0.76,0.68
core_i/id_stage_i/register_file_i/U1081/C1,1.11,1.29
core_i/id_stage_i/register_file_i/U1081/C2,0.71,0.90
core_i/id_stage_i/register_file_i/U1081/A,0.61,0.70
core_i/id_stage_i/register_file_i/U1081/B,0.70,0.76
core_i/id_stage_i/register_file_i/U1081/ZN,0.70,0.61
core_i/id_stage_i/register_file_i/U1083/A1,0.74,0.81
core_i/id_stage_i/register_file_i/U1083/A2,1.26,1.17
core_i/id_stage_i/register_file_i/U1083/ZN,0.81,0.74
core_i/id_stage_i/register_file_i/U1092/A1,0.87,0.81
core_i/id_stage_i/register_file_i/U1092/A2,1.26,1.15
core_i/id_stage_i/register_file_i/U1092/ZN,0.81,0.87
core_i/id_stage_i/register_file_i/U1097/A1,0.79,0.85
core_i/id_stage_i/register_file_i/U1097/A2,0.65,0.74
core_i/id_stage_i/register_file_i/U1097/A3,0.67,0.76
core_i/id_stage_i/register_file_i/U1097/A4,0.77,0.85
core_i/id_stage_i/register_file_i/U1097/ZN,0.65,0.74
core_i/id_stage_i/register_file_i/U2107/A1,3.90,3.97
core_i/id_stage_i/register_file_i/U2107/A2,4.15,4.13
core_i/id_stage_i/register_file_i/U2107/ZN,3.97,3.90
core_i/id_stage_i/register_file_i/U2112/A1,3.88,3.96
core_i/id_stage_i/register_file_i/U2112/A2,4.15,4.11
core_i/id_stage_i/register_file_i/U2112/ZN,3.96,3.88
core_i/id_stage_i/register_file_i/U2117/A1,3.89,3.96
core_i/id_stage_i/register_file_i/U2117/A2,4.15,4.11
core_i/id_stage_i/register_file_i/U2117/ZN,3.96,3.89
core_i/id_stage_i/register_file_i/U608/A1,3.79,3.77
core_i/id_stage_i/register_file_i/U608/A2,3.80,3.82
core_i/id_stage_i/register_file_i/U608/A3,3.86,3.80
core_i/id_stage_i/register_file_i/U608/ZN,3.79,3.77
core_i/id_stage_i/register_file_i/U1600/A1,0.13,0.14
core_i/id_stage_i/register_file_i/U1600/A2,0.58,0.48
core_i/id_stage_i/register_file_i/U1600/ZN,0.14,0.13
core_i/id_stage_i/register_file_i/U1625/A1,0.23,0.17
core_i/id_stage_i/register_file_i/U1625/A2,0.23,0.13
core_i/id_stage_i/register_file_i/U1625/A3,0.24,0.14
core_i/id_stage_i/register_file_i/U1625/A4,0.15,0.05
core_i/id_stage_i/register_file_i/U1625/ZN,0.15,0.05
core_i/id_stage_i/register_file_i/U1634/A1,0.25,0.19
core_i/id_stage_i/register_file_i/U1634/A2,0.11,0.16
core_i/id_stage_i/register_file_i/U1634/A3,0.15,0.18
core_i/id_stage_i/register_file_i/U1634/A4,0.18,0.20
core_i/id_stage_i/register_file_i/U1634/ZN,0.16,0.11
core_i/id_stage_i/register_file_i/U1635/A1,0.13,0.15
core_i/id_stage_i/register_file_i/U1635/A2,0.57,0.49
core_i/id_stage_i/register_file_i/U1635/ZN,0.15,0.13
core_i/id_stage_i/register_file_i/U657/A1,3.83,3.78
core_i/id_stage_i/register_file_i/U657/A2,3.84,3.83
core_i/id_stage_i/register_file_i/U657/A3,3.90,3.81
core_i/id_stage_i/register_file_i/U657/ZN,3.83,3.78
core_i/id_stage_i/register_file_i/U1660/A1,0.24,0.23
core_i/id_stage_i/register_file_i/U1660/A2,0.24,0.19
core_i/id_stage_i/register_file_i/U1660/A3,0.25,0.20
core_i/id_stage_i/register_file_i/U1660/A4,0.16,0.10
core_i/id_stage_i/register_file_i/U1660/ZN,0.16,0.10
core_i/id_stage_i/register_file_i/U1661/A1,0.06,0.20
core_i/id_stage_i/register_file_i/U1661/A2,0.59,0.56
core_i/id_stage_i/register_file_i/U1661/ZN,0.20,0.06
core_i/id_stage_i/register_file_i/U1666/A1,0.19,0.18
core_i/id_stage_i/register_file_i/U1666/A2,0.09,0.09
core_i/id_stage_i/register_file_i/U1666/A3,0.17,0.17
core_i/id_stage_i/register_file_i/U1666/A4,0.17,0.19
core_i/id_stage_i/register_file_i/U1666/ZN,0.09,0.09
core_i/id_stage_i/register_file_i/U1670/A1,0.13,0.20
core_i/id_stage_i/register_file_i/U1670/A2,0.58,0.54
core_i/id_stage_i/register_file_i/U1670/ZN,0.20,0.13
core_i/id_stage_i/register_file_i/U682/A1,3.83,3.78
core_i/id_stage_i/register_file_i/U682/A2,3.84,3.83
core_i/id_stage_i/register_file_i/U682/A3,3.90,3.81
core_i/id_stage_i/register_file_i/U682/ZN,3.83,3.78
core_i/id_stage_i/register_file_i/U1681/A1,0.17,0.17
core_i/id_stage_i/register_file_i/U1681/A2,0.08,0.05
core_i/id_stage_i/register_file_i/U1681/A3,0.06,0.08
core_i/id_stage_i/register_file_i/U1681/A4,0.16,0.19
core_i/id_stage_i/register_file_i/U1681/ZN,0.06,0.05
core_i/id_stage_i/register_file_i/U1108/A1,0.77,0.84
core_i/id_stage_i/register_file_i/U1108/A2,0.82,0.90
core_i/id_stage_i/register_file_i/U1108/A3,0.81,0.87
core_i/id_stage_i/register_file_i/U1108/A4,0.87,0.95
core_i/id_stage_i/register_file_i/U1108/ZN,0.84,0.77
core_i/id_stage_i/register_file_i/U1695/A1,0.22,0.19
core_i/id_stage_i/register_file_i/U1695/A2,0.22,0.15
core_i/id_stage_i/register_file_i/U1695/A3,0.22,0.16
core_i/id_stage_i/register_file_i/U1695/A4,0.14,0.07
core_i/id_stage_i/register_file_i/U1695/ZN,0.14,0.07
core_i/id_stage_i/register_file_i/U1150/A1,3.85,3.74
core_i/id_stage_i/register_file_i/U1150/A2,3.85,3.71
core_i/id_stage_i/register_file_i/U1150/A3,3.85,3.70
core_i/id_stage_i/register_file_i/U1150/A4,3.84,3.69
core_i/id_stage_i/register_file_i/U1150/ZN,3.84,3.69
core_i/id_stage_i/controller_i/U78/A,0.42,0.49
core_i/id_stage_i/controller_i/U78/ZN,0.49,0.42
core_i/id_stage_i/controller_i/U232/B1,4.67,4.63
core_i/id_stage_i/controller_i/U232/B2,4.50,4.52
core_i/id_stage_i/controller_i/U232/C1,4.43,4.18
core_i/id_stage_i/controller_i/U232/C2,4.51,4.54
core_i/id_stage_i/controller_i/U232/A,4.45,4.44
core_i/id_stage_i/controller_i/U232/ZN,4.18,4.43
core_i/id_stage_i/controller_i/U29/A1,3.47,3.39
core_i/id_stage_i/controller_i/U29/A2,4.03,3.93
core_i/id_stage_i/controller_i/U29/A3,3.93,3.85
core_i/id_stage_i/controller_i/U29/ZN,3.39,3.47
core_i/id_stage_i/decoder_i/U150/A1,0.71,0.73
core_i/id_stage_i/decoder_i/U150/A2,0.47,0.56
core_i/id_stage_i/decoder_i/U150/B1,0.62,0.63
core_i/id_stage_i/decoder_i/U150/B2,0.52,0.56
core_i/id_stage_i/decoder_i/U150/ZN,0.56,0.47
core_i/id_stage_i/decoder_i/U250/A1,0.01,0.03
core_i/id_stage_i/decoder_i/U250/A2,0.11,0.11
core_i/id_stage_i/decoder_i/U250/ZN,0.03,0.01
core_i/id_stage_i/decoder_i/U161/C1,0.58,0.67
core_i/id_stage_i/decoder_i/U161/C2,0.73,0.83
core_i/id_stage_i/decoder_i/U161/A,0.52,0.60
core_i/id_stage_i/decoder_i/U161/B,0.88,0.97
core_i/id_stage_i/decoder_i/U161/ZN,0.60,0.52
core_i/id_stage_i/decoder_i/U62/A1,4.39,4.38
core_i/id_stage_i/decoder_i/U62/A2,4.35,4.33
core_i/id_stage_i/decoder_i/U62/ZN,4.35,4.33
core_i/id_stage_i/decoder_i/U168/B1,0.40,0.50
core_i/id_stage_i/decoder_i/U168/B2,0.35,0.60
core_i/id_stage_i/decoder_i/U168/A,0.40,0.55
core_i/id_stage_i/decoder_i/U168/ZN,0.50,0.35
core_i/id_stage_i/decoder_i/U176/B1,0.55,0.64
core_i/id_stage_i/decoder_i/U176/B2,0.25,0.48
core_i/id_stage_i/decoder_i/U176/A,0.41,0.52
core_i/id_stage_i/decoder_i/U176/ZN,0.48,0.25
core_i/id_stage_i/decoder_i/U276/A1,4.26,4.26
core_i/id_stage_i/decoder_i/U276/A2,4.47,4.51
core_i/id_stage_i/decoder_i/U276/ZN,4.26,4.26
core_i/id_stage_i/decoder_i/U83/A1,0.69,0.57
core_i/id_stage_i/decoder_i/U83/A2,0.70,0.65
core_i/id_stage_i/decoder_i/U83/A3,0.41,0.34
core_i/id_stage_i/decoder_i/U83/ZN,0.34,0.41
core_i/id_stage_i/decoder_i/U281/A1,4.36,4.47
core_i/id_stage_i/decoder_i/U281/A2,4.37,4.50
core_i/id_stage_i/decoder_i/U281/A3,4.54,4.54
core_i/id_stage_i/decoder_i/U281/A4,4.38,4.39
core_i/id_stage_i/decoder_i/U281/ZN,4.39,4.36
core_i/id_stage_i/decoder_i/U196/B1,0.69,0.83
core_i/id_stage_i/decoder_i/U196/B2,0.66,0.81
core_i/id_stage_i/decoder_i/U196/A,0.38,0.52
core_i/id_stage_i/decoder_i/U196/ZN,0.52,0.38
core_i/id_stage_i/decoder_i/U95/A1,3.52,3.22
core_i/id_stage_i/decoder_i/U95/A2,3.72,3.37
core_i/id_stage_i/decoder_i/U95/B1,3.55,3.24
core_i/id_stage_i/decoder_i/U95/B2,3.75,3.38
core_i/id_stage_i/decoder_i/U95/ZN,3.22,3.52
core_i/id_stage_i/decoder_i/U297/C1,4.34,4.28
core_i/id_stage_i/decoder_i/U297/C2,4.54,4.50
core_i/id_stage_i/decoder_i/U297/A,4.41,4.29
core_i/id_stage_i/decoder_i/U297/B,4.19,4.02
core_i/id_stage_i/decoder_i/U297/ZN,4.02,4.19
core_i/id_stage_i/decoder_i/U103/A1,3.64,3.66
core_i/id_stage_i/decoder_i/U103/A2,4.02,4.07
core_i/id_stage_i/decoder_i/U103/ZN,3.66,3.64
core_i/id_stage_i/decoder_i/U303/B1,4.43,4.44
core_i/id_stage_i/decoder_i/U303/B2,4.46,4.51
core_i/id_stage_i/decoder_i/U303/A,4.32,4.35
core_i/id_stage_i/decoder_i/U303/ZN,4.35,4.31
core_i/id_stage_i/decoder_i/U15/A1,0.69,0.72
core_i/id_stage_i/decoder_i/U15/A2,0.60,0.62
core_i/id_stage_i/decoder_i/U15/ZN,0.62,0.60
core_i/id_stage_i/decoder_i/U216/A1,4.25,4.25
core_i/id_stage_i/decoder_i/U216/A2,4.48,4.45
core_i/id_stage_i/decoder_i/U216/ZN,4.25,4.25
core_i/id_stage_i/decoder_i/U317/A,4.25,4.30
core_i/id_stage_i/decoder_i/U317/ZN,4.30,4.25
core_i/id_stage_i/decoder_i/U121/A,0.41,0.52
core_i/id_stage_i/decoder_i/U121/ZN,0.52,0.41
core_i/id_stage_i/decoder_i/U222/A1,4.35,4.40
core_i/id_stage_i/decoder_i/U222/A2,4.11,4.12
core_i/id_stage_i/decoder_i/U222/ZN,4.12,4.11
core_i/id_stage_i/decoder_i/U133/A1,3.52,3.56
core_i/id_stage_i/decoder_i/U133/A2,3.42,3.40
core_i/id_stage_i/decoder_i/U133/A3,3.44,3.38
core_i/id_stage_i/decoder_i/U133/A4,3.43,3.37
core_i/id_stage_i/decoder_i/U133/ZN,3.42,3.37
core_i/id_stage_i/decoder_i/U30/A1,0.71,0.70
core_i/id_stage_i/decoder_i/U30/A2,0.73,0.70
core_i/id_stage_i/decoder_i/U30/ZN,0.71,0.70
core_i/id_stage_i/decoder_i/U137/A1,0.59,0.62
core_i/id_stage_i/decoder_i/U137/A2,0.45,0.54
core_i/id_stage_i/decoder_i/U137/ZN,0.54,0.45
core_i/id_stage_i/decoder_i/U34/A1,0.66,0.81
core_i/id_stage_i/decoder_i/U34/A2,0.65,0.70
core_i/id_stage_i/decoder_i/U34/ZN,0.65,0.70
core_i/id_stage_i/decoder_i/U247/A1,3.69,3.74
core_i/id_stage_i/decoder_i/U247/A2,3.67,3.71
core_i/id_stage_i/decoder_i/U247/ZN,3.67,3.71
core_i/id_stage_i/U326/A1,0.23,0.25
core_i/id_stage_i/U326/A2,0.52,0.54
core_i/id_stage_i/U326/ZN,0.25,0.23
core_i/id_stage_i/U238/A,0.09,0.09
core_i/id_stage_i/U238/ZN,0.09,0.09
core_i/ex_stage_i/alu_i/U1170/A1,3.58,3.76
core_i/ex_stage_i/alu_i/U1170/A2,3.92,4.02
core_i/ex_stage_i/alu_i/U1170/ZN,3.76,3.58
core_i/ex_stage_i/alu_i/U509/B1,0.39,0.42
core_i/ex_stage_i/alu_i/U509/B2,0.39,0.35
core_i/ex_stage_i/alu_i/U509/A,0.12,0.14
core_i/ex_stage_i/alu_i/U509/ZN,0.14,0.12
core_i/ex_stage_i/alu_i/intadd_0_U33/A,0.44,0.00
core_i/ex_stage_i/alu_i/intadd_0_U33/B,0.50,0.07
core_i/ex_stage_i/alu_i/intadd_0_U33/CI,0.50,0.08
core_i/ex_stage_i/alu_i/intadd_0_U33/CO,0.44,0.00
core_i/ex_stage_i/alu_i/intadd_0_U33/S,2.80,2.90
core_i/ex_stage_i/alu_i/U1000/A1,2.41,2.54
core_i/ex_stage_i/alu_i/U1000/A2,1.92,2.05
core_i/ex_stage_i/alu_i/U1000/B1,1.99,2.16
core_i/ex_stage_i/alu_i/U1000/B2,2.38,2.39
core_i/ex_stage_i/alu_i/U1000/ZN,2.05,1.92
core_i/ex_stage_i/alu_i/U1001/A1,2.50,2.61
core_i/ex_stage_i/alu_i/U1001/A2,2.01,2.12
core_i/ex_stage_i/alu_i/U1001/B1,2.09,2.23
core_i/ex_stage_i/alu_i/U1001/B2,2.47,2.46
core_i/ex_stage_i/alu_i/U1001/ZN,2.12,2.01
core_i/ex_stage_i/alu_i/U1002/A1,2.59,2.68
core_i/ex_stage_i/alu_i/U1002/A2,2.11,2.19
core_i/ex_stage_i/alu_i/U1002/B1,2.29,2.37
core_i/ex_stage_i/alu_i/U1002/B2,2.56,2.52
core_i/ex_stage_i/alu_i/U1002/ZN,2.19,2.11
core_i/ex_stage_i/alu_i/U939/B1,0.88,1.34
core_i/ex_stage_i/alu_i/U939/B2,1.54,1.83
core_i/ex_stage_i/alu_i/U939/A,0.98,1.30
core_i/ex_stage_i/alu_i/U939/ZN,1.30,0.88
core_i/ex_stage_i/alu_i/U1029/A1,3.40,3.60
core_i/ex_stage_i/alu_i/U1029/A2,3.65,3.65
core_i/ex_stage_i/alu_i/U1029/ZN,3.60,3.40
core_i/ex_stage_i/alu_i/U941/B1,1.03,1.46
core_i/ex_stage_i/alu_i/U941/B2,1.70,1.95
core_i/ex_stage_i/alu_i/U941/A,1.13,1.41
core_i/ex_stage_i/alu_i/U941/ZN,1.41,1.03
core_i/ex_stage_i/alu_i/U943/B1,1.03,1.44
core_i/ex_stage_i/alu_i/U943/B2,1.69,1.90
core_i/ex_stage_i/alu_i/U943/A,1.14,1.40
core_i/ex_stage_i/alu_i/U943/ZN,1.40,1.03
core_i/ex_stage_i/alu_i/U945/B1,0.83,1.32
core_i/ex_stage_i/alu_i/U945/B2,1.49,1.78
core_i/ex_stage_i/alu_i/U945/A,0.94,1.27
core_i/ex_stage_i/alu_i/U945/ZN,1.27,0.83
core_i/ex_stage_i/alu_i/U947/B1,0.65,1.25
core_i/ex_stage_i/alu_i/U947/B2,1.31,1.73
core_i/ex_stage_i/alu_i/U947/A,0.75,1.20
core_i/ex_stage_i/alu_i/U947/ZN,1.20,0.65
core_i/ex_stage_i/alu_i/U949/B1,0.65,1.23
core_i/ex_stage_i/alu_i/U949/B2,1.30,1.69
core_i/ex_stage_i/alu_i/U949/A,0.76,1.19
core_i/ex_stage_i/alu_i/U949/ZN,1.19,0.65
core_i/ex_stage_i/alu_i/U157/A1,1.20,0.96
core_i/ex_stage_i/alu_i/U157/A2,1.25,1.01
core_i/ex_stage_i/alu_i/U157/ZN,1.20,0.96
core_i/ex_stage_i/alu_i/U159/A1,1.28,1.07
core_i/ex_stage_i/alu_i/U159/A2,1.23,1.01
core_i/ex_stage_i/alu_i/U159/ZN,1.01,1.23
core_i/ex_stage_i/alu_i/U951/B1,0.82,1.33
core_i/ex_stage_i/alu_i/U951/B2,1.48,1.79
core_i/ex_stage_i/alu_i/U951/A,0.92,1.27
core_i/ex_stage_i/alu_i/U951/ZN,1.27,0.82
core_i/ex_stage_i/alu_i/U953/B1,0.91,1.38
core_i/ex_stage_i/alu_i/U953/B2,1.57,1.85
core_i/ex_stage_i/alu_i/U953/A,1.01,1.33
core_i/ex_stage_i/alu_i/U953/ZN,1.33,0.91
core_i/ex_stage_i/alu_i/U955/B1,0.94,1.40
core_i/ex_stage_i/alu_i/U955/B2,1.60,1.87
core_i/ex_stage_i/alu_i/U955/A,1.04,1.34
core_i/ex_stage_i/alu_i/U955/ZN,1.34,0.94
core_i/ex_stage_i/alu_i/U162/A,3.20,3.18
core_i/ex_stage_i/alu_i/U162/ZN,3.18,3.20
core_i/ex_stage_i/alu_i/U957/B1,1.08,1.48
core_i/ex_stage_i/alu_i/U957/B2,1.73,1.94
core_i/ex_stage_i/alu_i/U957/A,1.18,1.43
core_i/ex_stage_i/alu_i/U957/ZN,1.43,1.08
core_i/ex_stage_i/alu_i/U959/B1,1.18,1.53
core_i/ex_stage_i/alu_i/U959/B2,1.85,2.01
core_i/ex_stage_i/alu_i/U959/A,1.28,1.48
core_i/ex_stage_i/alu_i/U959/ZN,1.48,1.18
core_i/ex_stage_i/alu_i/U169/A,2.78,2.68
core_i/ex_stage_i/alu_i/U169/B,2.84,2.85
core_i/ex_stage_i/alu_i/U169/ZN,2.72,2.68
core_i/ex_stage_i/alu_i/U961/B1,1.28,1.58
core_i/ex_stage_i/alu_i/U961/B2,1.95,2.06
core_i/ex_stage_i/alu_i/U961/A,1.39,1.54
core_i/ex_stage_i/alu_i/U961/ZN,1.54,1.28
core_i/ex_stage_i/alu_i/U963/B1,1.31,1.60
core_i/ex_stage_i/alu_i/U963/B2,1.99,2.09
core_i/ex_stage_i/alu_i/U963/A,1.41,1.55
core_i/ex_stage_i/alu_i/U963/ZN,1.55,1.31
core_i/ex_stage_i/alu_i/U965/B1,1.52,1.63
core_i/ex_stage_i/alu_i/U965/B2,2.19,2.11
core_i/ex_stage_i/alu_i/U965/A,1.62,1.59
core_i/ex_stage_i/alu_i/U965/ZN,1.59,1.52
core_i/ex_stage_i/alu_i/U1060/A1,3.40,3.58
core_i/ex_stage_i/alu_i/U1060/A2,3.65,3.63
core_i/ex_stage_i/alu_i/U1060/ZN,3.58,3.40
core_i/ex_stage_i/alu_i/U974/A1,2.31,2.45
core_i/ex_stage_i/alu_i/U974/A2,1.83,1.97
core_i/ex_stage_i/alu_i/U974/B1,1.90,2.08
core_i/ex_stage_i/alu_i/U974/B2,2.28,2.30
core_i/ex_stage_i/alu_i/U974/ZN,1.97,1.83
core_i/ex_stage_i/alu_i/U1061/A,3.46,3.35
core_i/ex_stage_i/alu_i/U1061/ZN,3.35,3.46
core_i/ex_stage_i/alu_i/U975/A1,2.22,2.38
core_i/ex_stage_i/alu_i/U975/A2,1.74,1.89
core_i/ex_stage_i/alu_i/U975/B1,1.92,2.08
core_i/ex_stage_i/alu_i/U975/B2,2.19,2.22
core_i/ex_stage_i/alu_i/U975/ZN,1.89,1.74
core_i/ex_stage_i/alu_i/U976/A1,2.15,2.33
core_i/ex_stage_i/alu_i/U976/A2,1.64,1.82
core_i/ex_stage_i/alu_i/U976/B1,1.71,1.93
core_i/ex_stage_i/alu_i/U976/B2,2.11,2.18
core_i/ex_stage_i/alu_i/U976/ZN,1.82,1.64
core_i/ex_stage_i/alu_i/U977/A1,2.06,2.26
core_i/ex_stage_i/alu_i/U977/A2,1.55,1.75
core_i/ex_stage_i/alu_i/U977/B1,1.62,1.86
core_i/ex_stage_i/alu_i/U977/B2,2.02,2.12
core_i/ex_stage_i/alu_i/U977/ZN,1.75,1.55
core_i/ex_stage_i/alu_i/U978/A1,1.96,2.18
core_i/ex_stage_i/alu_i/U978/A2,1.46,1.68
core_i/ex_stage_i/alu_i/U978/B1,1.53,1.79
core_i/ex_stage_i/alu_i/U978/B2,1.92,2.03
core_i/ex_stage_i/alu_i/U978/ZN,1.68,1.46
core_i/ex_stage_i/alu_i/U979/A1,1.86,2.10
core_i/ex_stage_i/alu_i/U979/A2,1.36,1.61
core_i/ex_stage_i/alu_i/U979/B1,1.44,1.72
core_i/ex_stage_i/alu_i/U979/B2,1.83,1.95
core_i/ex_stage_i/alu_i/U979/ZN,1.61,1.36
core_i/ex_stage_i/alu_i/U1066/A1,3.27,3.17
core_i/ex_stage_i/alu_i/U1066/A2,4.07,3.89
core_i/ex_stage_i/alu_i/U1066/B1,3.31,3.19
core_i/ex_stage_i/alu_i/U1066/B2,3.85,3.70
core_i/ex_stage_i/alu_i/U1066/ZN,3.17,3.27
core_i/ex_stage_i/alu_i/U980/A1,1.76,2.02
core_i/ex_stage_i/alu_i/U980/A2,1.27,1.53
core_i/ex_stage_i/alu_i/U980/B1,1.34,1.65
core_i/ex_stage_i/alu_i/U980/B2,1.73,1.88
core_i/ex_stage_i/alu_i/U980/ZN,1.53,1.27
core_i/ex_stage_i/alu_i/U981/A1,1.67,1.95
core_i/ex_stage_i/alu_i/U981/A2,1.18,1.46
core_i/ex_stage_i/alu_i/U981/B1,1.25,1.57
core_i/ex_stage_i/alu_i/U981/B2,1.65,1.82
core_i/ex_stage_i/alu_i/U981/ZN,1.46,1.18
core_i/ex_stage_i/alu_i/alu_div_i/U291/A1,3.91,4.05
core_i/ex_stage_i/alu_i/alu_div_i/U291/A2,3.93,4.05
core_i/ex_stage_i/alu_i/alu_div_i/U291/A3,3.77,3.94
